resource_id,title,board,subject,target_grade,difficulty_level,format,duration_minutes,url
res_b8920df8,Evergreen Self Study Icse Class 10 History,ICSE,History,Class 10,Beginner,text,30,https://ocni.unap.edu.pe/fetch.php/A12F50/998998/evergreen_self-study__icse__class-10_history.pdf
res_f24544bb,Climate Complete Chapter in One Shot | Class 10 Geography | ICSE Board | LEGEND 2026,ICSE,Geography,Class 10,Medium,video,22,https://www.youtube.com/watch?v=tqZjZftkSNc&pp=ygUwSUNTRSBDbGFzcyAxMCBHZW9ncmFwaHkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u0gcJCb4KAYcqIYzv
res_6b47bcf3,Mineral Resources Complete Chapter in One Shot | Class 10 Geography ICSE Board | LEGEND 2026,ICSE,Geography,Class 10,Advanced,video,41,https://www.youtube.com/watch?v=hUgqi-9AZfQ&pp=ygUwSUNTRSBDbGFzcyAxMCBHZW9ncmFwaHkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_1e516fb1,Climate : ICSE Class 10 Geography 2025 | The Climate of India | English for All,ICSE,Geography,Class 10,Advanced,video,17,https://www.youtube.com/watch?v=Rmk0Equ0qIs&pp=ygUwSUNTRSBDbGFzcyAxMCBHZW9ncmFwaHkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_fa679ebf,Quick Review,ICSE,Geography,Class 10,Beginner,text,19,https://icsefriends.weebly.com/uploads/1/0/1/0/101025636/312icse_class-10_geography_qucik_review_-_kush_kansal.pdf
res_bd2b8853,Geography: Agriculture (NOTES) Compiled by Tejashree,ICSE,Geography,Class 10,Beginner,text,26,https://icsehelpline101.wordpress.com/wp-content/uploads/2019/05/geography-agriculture-notes-compiled-by-tejashree.pdf
res_6620161e,😭Worst paper in my whole life.. Maths 10th boards ICSE🥲,ICSE,Civics,Class 10,Medium,video,25,https://www.youtube.com/watch?v=5FGadpNWY4g&pp=ygUtSUNTRSBDbGFzcyAxMCBDaXZpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_a566409e,MATHS PAPER 💔😭 REVIEW 💀as ICSE 10th grader + storytime💥 #icseboard #exampreparation ,ICSE,Civics,Class 10,Advanced,video,36,https://www.youtube.com/watch?v=EAi1R42tY98&pp=ygUtSUNTRSBDbGFzcyAxMCBDaXZpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_e19f9bf2,🔥 ICSE Class 10 Students Reaction After Maths Exam 2026 | Honest Reactions 😱,ICSE,Civics,Class 10,Advanced,video,20,https://www.youtube.com/watch?v=XgEd_xEQ3uo&pp=ygUtSUNTRSBDbGFzcyAxMCBDaXZpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_dc95bb09,Total History And Civics 10 Icse Morning Star,ICSE,Civics,Class 10,Beginner,text,12,https://elearning.vvu.edu.gh/filedownload.ashx/browse/604/281/mL8FG8/Total%20History%20And%20Civics%2010%20Icse%20Morning%20Star.pdf
res_1c38ab8c,ICSE-History-Civics.pdf - CISCE,ICSE,Civics,Class 10,Beginner,text,15,https://cisce.org/wp-content/uploads/2025/03/ICSE-History-Civics.pdf
res_3fc7fb04,Development class 10 economics full chapter (Animation) | Class 10 economics chapter 1,ICSE,Economics,Class 10,Medium,video,18,https://www.youtube.com/watch?v=Eym-gE2zXxM&pp=ygUwSUNTRSBDbGFzcyAxMCBFY29ub21pY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_07736fbe,Sectors of Indian Economy | 10 Minutes Rapid Revision | Class 10 SST,ICSE,Economics,Class 10,Advanced,video,34,https://www.youtube.com/watch?v=6avWRnhAvSU&pp=ygUwSUNTRSBDbGFzcyAxMCBFY29ub21pY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_bbea8abb,MATHS PAPER 💔😭 REVIEW 💀as ICSE 10th grader + storytime💥 #icseboard #exampreparation ,ICSE,Economics,Class 10,Beginner,video,30,https://www.youtube.com/watch?v=EAi1R42tY98&pp=ygUwSUNTRSBDbGFzcyAxMCBFY29ub21pY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_55e9d7a9,ICSE Class 10 Economic Applications,ICSE,Economics,Class 10,Medium,text,15,https://cdn1.byjus.com/wp-content/uploads/2022/08/ICSE-Class-10-Economic-Applications.pdf
res_4a832a63,ECONOMIC APPLICATIONS,ICSE,Economics,Class 10,Beginner,text,23,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/222329b0-650d-4357-90e2-e0caaa456396.pdf
res_d41eee5f,Full संस्कृत | Sanskrit In One Video | Sanskrit Grammar  In One Shot | Class 10 Cbse Board 2026,ICSE,Sanskrit,Class 10,Advanced,video,15,https://www.youtube.com/watch?v=UwSEcaZ1r1E&pp=ygUvSUNTRSBDbGFzcyAxMCBTYW5za3JpdCBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_d0a9b96f,Live Marathon Complete Sanskrit | Class 10 Sanskrit Grammar Revision | Master Sahab,ICSE,Sanskrit,Class 10,Medium,video,18,https://www.youtube.com/watch?v=OYO-1qwxlQU&pp=ygUvSUNTRSBDbGFzcyAxMCBTYW5za3JpdCBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_ce7a89c8,Class 10 - Sanskrit Board Paper 2026 Lea** ‼️💀| Complete Sanskrit Marathon,ICSE,Sanskrit,Class 10,Advanced,video,20,https://www.youtube.com/watch?v=_pTimxXJhRA&pp=ygUvSUNTRSBDbGFzcyAxMCBTYW5za3JpdCBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_f1d4d820,YEAR 2028 REGULATIONS FOR EXAMINATION INDIAN ...,ICSE,Sanskrit,Class 10,Beginner,text,14,https://cisce.org/wp-content/uploads/2026/01/1.-Regulations.pdf
res_ed76a446,संस्कृत परिचय,ICSE,Sanskrit,Class 10,Beginner,text,24,https://bhu.ac.in/Content/Syllabus/Syllabus_3430720240429061229.pdf
res_bded0877,"Description based program - Full Explanation | 15 marks, Important | ICSE Class 10 Computer Java",ICSE,Computer Science,Class 10,Beginner,video,28,https://www.youtube.com/watch?v=fHLBKwMXkeU&pp=ygU3SUNTRSBDbGFzcyAxMCBDb21wdXRlciBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_7007cf6e,Master ICSE Computer Applications Programming | Class 10 Boards 2025 | By Sanskriti Ma’am,ICSE,Computer Science,Class 10,Advanced,video,27,https://www.youtube.com/watch?v=T6X30rzlvtU&pp=ygU3SUNTRSBDbGFzcyAxMCBDb21wdXRlciBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_35384b53,Introduction to Computer Application | ICSE Class 10 | @sirtarunrupani,ICSE,Computer Science,Class 10,Advanced,video,45,https://www.youtube.com/watch?v=4kAT6pkb9ys&pp=ygU3SUNTRSBDbGFzcyAxMCBDb21wdXRlciBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_29f23e97,JAVA NOTES CLASS X,ICSE,Computer Science,Class 10,Medium,text,28,https://frozennotes.github.io/ICSE_Resources/ICSE-JavaNotes-V4.7.2.pdf
res_d188b2da,ICSE Computer Applications Class 10,ICSE,Computer Science,Class 10,Beginner,text,15,https://cdn1.knowledgeboat.com/downloads/ac10/kboat-ca-revision.pdf
res_02ed7daf,Class 10th : IT 402 Final Paper 2026 🔥| it 402 class 10 | information technology ,ICSE,Information Technology,Class 10,Beginner,video,18,https://www.youtube.com/watch?v=G_4RK0DE06E&pp=ygU9SUNTRSBDbGFzcyAxMCBJbmZvcm1hdGlvbiBUZWNobm9sb2d5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_f1f798f6,Digital Documentation Class 10 IT [2025-26] One Shot,ICSE,Information Technology,Class 10,Advanced,video,42,https://www.youtube.com/watch?v=HKqcNPMs-fc&pp=ygU9SUNTRSBDbGFzcyAxMCBJbmZvcm1hdGlvbiBUZWNobm9sb2d5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_ca2d9daa,Communication Skills Class 10 IT/AI [2024-25] Animated OneShot,ICSE,Information Technology,Class 10,Beginner,video,43,https://www.youtube.com/watch?v=BDvYmtjVIaA&pp=ygU9SUNTRSBDbGFzcyAxMCBJbmZvcm1hdGlvbiBUZWNobm9sb2d5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_2bd80769,Computer-Application.pdf,ICSE,Information Technology,Class 10,Medium,text,19,https://inventanteducation.com/wp-content/uploads/2024/11/Computer-Application.pdf
res_534ab9c1,ICT student textbook - Teacher-Network,ICSE,Information Technology,Class 10,Medium,text,14,https://teacher-network.in/OER/images/9/9a/ICT_student_textbook.pdf
res_e76153f4,Environment and Development EVS | Environmental Science ICSE Class 10 | @Sir Tarun Rupani,ICSE,Environmental Science,Class 10,Medium,video,18,https://www.youtube.com/watch?v=gp_wlMjjMNQ&pp=ygU8SUNTRSBDbGFzcyAxMCBFbnZpcm9ubWVudGFsIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_fb1faff3,Chapters 6-10 Important Topics | Part TWO | ICSE Class 10 EVS Exam Review | Environmental Science,ICSE,Environmental Science,Class 10,Advanced,video,40,https://www.youtube.com/watch?v=vs2DBcBapjE&pp=ygU8SUNTRSBDbGFzcyAxMCBFbnZpcm9ubWVudGFsIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_34dc52cd,Entire Environmental Science Class 10 ICSE | EVS One Shot ICSE Class 10 | @sirtarunrupani,ICSE,Environmental Science,Class 10,Beginner,video,18,https://www.youtube.com/watch?v=xUVoijBW1BA&pp=ygU8SUNTRSBDbGFzcyAxMCBFbnZpcm9ubWVudGFsIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_22c86b94,ICSE Class 10 Environmental Science,ICSE,Environmental Science,Class 10,Beginner,text,26,https://cdn1.byjus.com/wp-content/uploads/2022/08/ICSE-Class-10-Environmental-Science.pdf
res_a03a5cc2,Icse Class 10 Geography Project On Wildlife Conservation ...,ICSE,Environmental Science,Class 10,Beginner,text,18,https://ocni.unap.edu.pe/index.jsp/A11PRO/998699/icse-class_10__geography-project__on_wildlife__conservation__efforts_in_india.pdf
res_1436b5b8,Class 10 ICSE Maths Complete Syllabus Revision | ICSE Class 10 Maths Board Exam 2026,ICSE,General Knowledge,Class 10,Medium,video,38,https://www.youtube.com/watch?v=OPvPi2lqPt8&pp=ygU4SUNTRSBDbGFzcyAxMCBHZW5lcmFsIEtub3dsZWRnZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_deef9dc7,ICSE Class 10 Maths All Formulas in One Video | Chapter-wise Formulas | ICSE Maths 2026,ICSE,General Knowledge,Class 10,Beginner,video,33,https://www.youtube.com/watch?v=LLcu1iQ9chc&pp=ygU4SUNTRSBDbGFzcyAxMCBHZW5lcmFsIEtub3dsZWRnZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_af175ee9,Climate : ICSE Class 10 Geography 2025 | The Climate of India | English for All,ICSE,General Knowledge,Class 10,Advanced,video,20,https://www.youtube.com/watch?v=Rmk0Equ0qIs&pp=ygU4SUNTRSBDbGFzcyAxMCBHZW5lcmFsIEtub3dsZWRnZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_bd820102,ICSE Computer Applications Class 10,ICSE,General Knowledge,Class 10,Medium,text,18,https://cdn1.knowledgeboat.com/downloads/ac10/kboat-ca-revision.pdf
res_8d28fff1,GENERAL KNOWLEDGE,ICSE,General Knowledge,Class 10,Beginner,text,25,http://www.gptcvillupuram.in/placement/gk-book.pdf
res_aeb53de9,5 Tricks to Become Human Calculator🤯| Fast Math Calculation Tricks| Prashant Kirad,SSC,Mathematics,Class 6,Beginner,video,42,https://www.youtube.com/watch?v=CCCs6maSxiw&pp=ygUwU1NDIENsYXNzIDYgTWF0aGVtYXRpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_f9e0d8cb,Final Exam Viral Paper 2026 | Class 9 Maths  | Most Important Questions | MD Sir,SSC,Mathematics,Class 6,Advanced,video,40,https://www.youtube.com/watch?v=LGuAsHN20Gs&pp=ygUwU1NDIENsYXNzIDYgTWF0aGVtYXRpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_db448067,Class 10th Science Board Exam Analysis - Jo Padhaya vahi aaya🔥| Prashant Kirad,SSC,Mathematics,Class 6,Medium,video,36,https://www.youtube.com/watch?v=s7x1PyBFD2I&pp=ygUwU1NDIENsYXNzIDYgTWF0aGVtYXRpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_c332cc5a,6th class maths em.pdf,SSC,Mathematics,Class 6,Beginner,text,24,https://scert.telangana.gov.in/pdf/publication/ebooks2019/6th%20class%20maths%20em.pdf
res_0eb75aab,maths-class-vi-question-bank.pdf,SSC,Mathematics,Class 6,Beginner,text,12,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/maths-class-vi-question-bank.pdf
res_9a89aa4a,Work and Energy | Class 6 | Science | English Medium | SSC Board | Home Revise,SSC,Science,Class 6,Medium,video,26,https://www.youtube.com/watch?v=r7s0xw1FpCI&pp=ygUsU1NDIENsYXNzIDYgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_623064ab,Class 6th || Complete Science in One Video || Toppers Toli By Pratibha Ma'am,SSC,Science,Class 6,Medium,video,16,https://www.youtube.com/watch?v=pqdNOOXTbSY&pp=ygUsU1NDIENsYXNzIDYgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_6b34b912,The Universe Class 6th | Science Class 6 Chapter 16 The Universe | Maharashtra Board By Vidhi Mam,SSC,Science,Class 6,Medium,video,41,https://www.youtube.com/watch?v=ONfhRyBEWec&pp=ygUsU1NDIENsYXNzIDYgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_85f47045,6th Science EM Cover Free.pmd,SSC,Science,Class 6,Beginner,text,29,https://scert.telangana.gov.in/pdf/publication/ebooks2019/6%20general%20science%20em%202020-21.pdf
res_998171bc,general science,SSC,Science,Class 6,Medium,text,27,https://books.ebalbharati.in/pdfs/603020012.pdf
res_d9e73de8,Tenses | Class 6th English | Complete Chapter,SSC,English,Class 6,Beginner,video,20,https://www.youtube.com/watch?v=UeN6CyVQFNI&pp=ygUsU1NDIENsYXNzIDYgRW5nbGlzaCBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_58060565,Tenses | Cheat Sheet Series For Class 6th,SSC,English,Class 6,Medium,video,21,https://www.youtube.com/watch?v=fFwZ_wsd5zM&pp=ygUsU1NDIENsYXNzIDYgRW5nbGlzaCBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_e5decd1a,Active and Passive Voice | Cheat Sheet Series For Class 6th & 7th,SSC,English,Class 6,Advanced,video,41,https://www.youtube.com/watch?v=b-SxVLxYVBw&pp=ygUsU1NDIENsYXNzIDYgRW5nbGlzaCBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_c2002ef3,6th class english.pdf,SSC,English,Class 6,Beginner,text,18,https://scert.telangana.gov.in/pdf/publication/ebooks2019/6th%20class%20english.pdf
res_6d8b6451,English Teachers Handbook Classes VI to X,SSC,English,Class 6,Medium,text,14,https://scert.telangana.gov.in/pdf/publication/others/english%20handbook%20pdf%2005-04-2017.pdf
res_f709f1ba,Pareeksha | Class 6 | Malhar - NCERT | Chapter Explanation | परीक्षा | Chapter 10,SSC,Hindi,Class 6,Medium,video,16,https://www.youtube.com/watch?v=G-DdFk2fqX8&pp=ygUqU1NDIENsYXNzIDYgSGluZGkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_a85d72aa,The Beginnings of Indian Civilisation – Class 6 Social Science Chapter 6 | Explanation NCERT,SSC,Hindi,Class 6,Beginner,video,32,https://www.youtube.com/watch?v=sS3uwClPjoE&pp=ygUqU1NDIENsYXNzIDYgSGluZGkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_72ee93a5,Ch-1 | पृथ्वी पर स्थानों की स्थिति | Class 6 Samajik Vigyan Chapter 1| NCERT Social Science in Hindi,SSC,Hindi,Class 6,Advanced,video,26,https://www.youtube.com/watch?v=vwnIR7fosss&pp=ygUqU1NDIENsYXNzIDYgSGluZGkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_aabea899,Class 6 Social Mirror (Initial Pages) Part-2.pmd,SSC,Hindi,Class 6,Beginner,text,15,https://scert.telangana.gov.in/pdf/publication/ebooks2019/6th%20social%20part-2%202022-23.pdf
res_a7195ba9,Hindi Vyakaran & Rachna.pdf,SSC,Hindi,Class 6,Beginner,text,23,https://rajeduboard.rajasthan.gov.in/books-2019/cls9/Hindi%20Vyakaran%20&%20Rachna.pdf
res_09840f10,India: That is Bharat | Class 6 Social Science Chapter 5 Explanation (NCERT),SSC,Social Science,Class 6,Medium,video,21,https://www.youtube.com/watch?v=PfqQgX1qBII&pp=ygUzU1NDIENsYXNzIDYgU29jaWFsIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_00830b45,The Beginnings of Indian Civilisation – Class 6 Social Science Chapter 6 | Explanation NCERT,SSC,Social Science,Class 6,Medium,video,29,https://www.youtube.com/watch?v=sS3uwClPjoE&pp=ygUzU1NDIENsYXNzIDYgU29jaWFsIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_80cbd008,Oceans and Continents | Class 6 Social Science Chapter 2 | CBSE | Explained with Facts & Maps,SSC,Social Science,Class 6,Medium,video,27,https://www.youtube.com/watch?v=CphjD3KjFqI&pp=ygUzU1NDIENsYXNzIDYgU29jaWFsIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_9883b64f,SOCIAL SCIENCE - S.C.E.R.T,SSC,Social Science,Class 6,Beginner,text,22,https://scert.cg.gov.in/pdf/textbook-EM-2021-22/Class6-SST%20(Part-1)-reduced.pdf
res_a02be3d2,25) SUBJECT- SOCIAL SCIENCE Class-6 ...,SSC,Social Science,Class 6,Beginner,text,25,https://cdnbbsr.s3waas.gov.in/s3kv029d694a6658ed18ddc82b9c5abe4d/uploads/2024/12/2024122431.pdf
res_5d88d56d,Fun With Magnets | Class 6 : Science | CBSE / NCERT | Full Chapter Explanation | Physics,SSC,Physics,Class 6,Medium,video,33,https://www.youtube.com/watch?v=x4oYp4_D4X4&pp=ygUsU1NDIENsYXNzIDYgUGh5c2ljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_44a16ab6,Magnetism | Class 6 ICSE | Physics | Chapter 7 | English | Full Explanation | @jatinacademy,SSC,Physics,Class 6,Beginner,video,17,https://www.youtube.com/watch?v=VjiEv0cHWtU&pp=ygUsU1NDIENsYXNzIDYgUGh5c2ljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_58ba983d,"Physical Quantities & Measurement Class 6 ICSE Physics | Selina Chapter 2 | Measure Length, Mass  #1",SSC,Physics,Class 6,Medium,video,41,https://www.youtube.com/watch?v=5lZ_r4C4Pho&pp=ygUsU1NDIENsYXNzIDYgUGh5c2ljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_834a7e71,6th Science EM Cover Free.pmd,SSC,Physics,Class 6,Beginner,text,25,https://scert.telangana.gov.in/pdf/publication/ebooks2019/6%20general%20science%20em%202020-21.pdf
res_7c4ca72a,SSC CGL Physics Notes PDF in English,SSC,Physics,Class 6,Beginner,text,16,https://blogmedia.testbook.com/blog/wp-content/uploads/2023/04/ssc-cgl-physics-in-english-d241009b.pdf
res_f1a54713,Introduction To Chemistry Class 6 | Chapter 1 | ICSE Chemistry Class 6,SSC,Chemistry,Class 6,Advanced,video,30,https://www.youtube.com/watch?v=v-Ym4_OqtFk&pp=ygUuU1NDIENsYXNzIDYgQ2hlbWlzdHJ5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_dbb6e159,Structure Of Atom | SSC Class 10 Chemistry | Part 1 | SSC Chemistry 2024 | Ajay Jummidi,SSC,Chemistry,Class 6,Medium,video,21,https://www.youtube.com/watch?v=mF9nWABUa0Y&pp=ygUuU1NDIENsYXNzIDYgQ2hlbWlzdHJ5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_47440a22,Water ICSE Class 6 Chemistry | Exam Revision,SSC,Chemistry,Class 6,Beginner,video,35,https://www.youtube.com/watch?v=-GmnPxmKigQ&pp=ygUuU1NDIENsYXNzIDYgQ2hlbWlzdHJ5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_98576750,6th Science EM Cover Free.pmd,SSC,Chemistry,Class 6,Medium,text,18,https://scert.telangana.gov.in/pdf/publication/ebooks2019/6%20general%20science%20em%202020-21.pdf
res_83d743f2,SSC Chemistry notes 6th Chapter ...,SSC,Chemistry,Class 6,Medium,text,13,https://shoutmecrunchblog.files.wordpress.com/2018/11/ssc-chemistry-notes-6th-chapter-concept-of-mole-and-chemical-calculations.pdf
res_96b12946,Class 10 #Reproduction #fullchapter Explanation in Telugu | 10th Biology Chapter 6 |AP & TS Syllabus,SSC,Biology,Class 6,Advanced,video,22,https://www.youtube.com/watch?v=58TF3yvaO6g&pp=ygUsU1NDIENsYXNzIDYgQmlvbG9neSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_a179726b,Habitat Of The Living | Class 6 : Science | CBSE / NCERT | Full Chapter Explanation | Biology,SSC,Biology,Class 6,Medium,video,21,https://www.youtube.com/watch?v=-xunqrC5_zE&pp=ygUsU1NDIENsYXNzIDYgQmlvbG9neSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_5dfef007,Class 6th || Complete Science in One Video || Toppers Toli By Pratibha Ma'am,SSC,Biology,Class 6,Medium,video,19,https://www.youtube.com/watch?v=pqdNOOXTbSY&pp=ygUsU1NDIENsYXNzIDYgQmlvbG9neSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb27SBwkJvgoBhyohjO8%3D
res_be61e97b,6th Science EM Cover Free.pmd,SSC,Biology,Class 6,Beginner,text,21,https://scert.telangana.gov.in/pdf/publication/ebooks2019/6%20general%20science%20em%202020-21.pdf
res_bddd530c,general science,SSC,Biology,Class 6,Medium,text,24,https://books.ebalbharati.in/pdfs/603020012.pdf
res_4caa17fd,"What, Where, How and When - Full Chapter Explanation and NCERT Solutions | Class 6 History Chapter 1",SSC,History,Class 6,Advanced,video,42,https://www.youtube.com/watch?v=wwORVr9Og0o&pp=ygUsU1NDIENsYXNzIDYgSGlzdG9yeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_6bc0c4d8,NCERT History Class 6 | Chapter 1 | Understand by Animation | UPSC | State PCS,SSC,History,Class 6,Medium,video,32,https://www.youtube.com/watch?v=qX17hl7w2HY&pp=ygUsU1NDIENsYXNzIDYgSGlzdG9yeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_368fc9c7,Complete History in 1 Shot! | Class 6th NCERT | Free UPSC Preparation,SSC,History,Class 6,Medium,video,38,https://www.youtube.com/watch?v=wsssBCjmlao&pp=ygUsU1NDIENsYXNzIDYgSGlzdG9yeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb27SBwkJvgoBhyohjO8%3D
res_7972fd7c,6 history civics,SSC,History,Class 6,Medium,text,16,https://svpv.in/wp/pdf/primary/books/std6-bb-history.pdf
res_0fe23ec1,History and Civics Key to Navjeevan Practice Book,SSC,History,Class 6,Medium,text,30,https://www.navjeevanpublications.com/web_components/pdf/80/80.pdf
res_7d79ea46,The Earth in the Solar System Full Chapter Class 6 Geography | NCERT Geography Class 6 Chapter 1,SSC,Geography,Class 6,Advanced,video,42,https://www.youtube.com/watch?v=Al9v3jxSW1I&pp=ygUuU1NDIENsYXNzIDYgR2VvZ3JhcGh5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbtIHCQm-CgGHKiGM7w%3D%3D
res_6ab6e0de,Globe: Latitudes and Longitudes - Full Chapter Class 6 Geography | NCERT Geography Class 6 Chapter 2,SSC,Geography,Class 6,Advanced,video,22,https://www.youtube.com/watch?v=hntFjVk3UuI&pp=ygUuU1NDIENsYXNzIDYgR2VvZ3JhcGh5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbtIHCQm-CgGHKiGM7w%3D%3D
res_299fff6e,🌍 Class 6 Geography: Locating Places on Earth | Chapter 1 Explained with Animation Part 1,SSC,Geography,Class 6,Medium,video,34,https://www.youtube.com/watch?v=Z5LWUiFciOw&pp=ygUuU1NDIENsYXNzIDYgR2VvZ3JhcGh5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_82baee26,geography,SSC,Geography,Class 6,Beginner,text,21,https://books.ebalbharati.in/pdfs/603020011.pdf
res_4ee51cc7,Key to Navjeevan Practice Book Geography,SSC,Geography,Class 6,Medium,text,10,https://www.navjeevanpublications.com/web_components/pdf/78/78.pdf
res_f205f3e6,Understanding Diversity Full Chapter Class 6 Civics | NCERT Class 6 Civics Chapter 1,SSC,Civics,Class 6,Medium,video,42,https://www.youtube.com/watch?v=Yt6DQxMfd9w&pp=ygUrU1NDIENsYXNzIDYgQ2l2aWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbtIHCQm-CgGHKiGM7w%3D%3D
res_bb53ce49,What is Government Full Chapter Class 6 Civics | NCERT Civics Class 6 Chapter 3,SSC,Civics,Class 6,Medium,video,45,https://www.youtube.com/watch?v=-kmw-3UC0fg&pp=ygUrU1NDIENsYXNzIDYgQ2l2aWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_6536d23e,UPSC CSE 2028 | Polity Class 6 NCERT | Understanding Diversity | By Vikas Sir | StudyIQ,SSC,Civics,Class 6,Beginner,video,43,https://www.youtube.com/watch?v=ORGdtVwYMRo&pp=ygUrU1NDIENsYXNzIDYgQ2l2aWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_112baee9,6 history civics,SSC,Civics,Class 6,Medium,text,16,https://svpv.in/wp/pdf/primary/books/std6-bb-history.pdf
res_a7e714d8,SOCIAL SCIENCE - S.C.E.R.T,SSC,Civics,Class 6,Medium,text,12,https://scert.cg.gov.in/pdf/textbook-EM-2021-22/Class6-SST%20(Part-1)-reduced.pdf
res_59262156,Economic Activities Around Us  | Class 6th SST | Complete Chapter,SSC,Economics,Class 6,Advanced,video,43,https://www.youtube.com/watch?v=tdLS4Q-JrSc&pp=ygUuU1NDIENsYXNzIDYgRWNvbm9taWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_ea3ba37d,Chapter 14 – Economic Activities Around Us | Part 1 | Class 6 Social Science (NCERT/CBSE) #class6,SSC,Economics,Class 6,Advanced,video,38,https://www.youtube.com/watch?v=rZuDH-tcHr0&pp=ygUuU1NDIENsYXNzIDYgRWNvbm9taWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
